album_name,track_name,album_type,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist
The Book Of Malachi,Pressure,album,45.0,0.6970000000000001,0.715,7,-7.2170000000000005,0.0357,0.258,0.000361,0.0749,0.606,92.0,Holy Ten
The Business,The Business,single,81.0,0.7979999999999999,0.62,8,-7.079,0.23199999999999998,0.414,0.0192,0.11199999999999999,0.235,120.031,Tiësto
The Carnival,Tu Aake Dekhle,album,82.0,0.77,0.84,11,-4.022,0.107,0.515,0.004520000000000001,0.145,0.192,96.012,King
The Documentary,Hate It Or Love It,album,83.0,0.802,0.785,9,-4.781000000000001,0.207,0.14,0.0,0.12300000000000001,0.435,99.99799999999999,The Game
The Emancipation of Mimi,We Belong Together,album,75.0,0.84,0.47600000000000003,0,-7.917999999999999,0.0629,0.0264,0.0,0.0865,0.767,139.987,Mariah Carey
The Eminem Show,Without Me,album,90.0,0.9079999999999999,0.669,7,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,Eminem
The Fool,The Fool,album,66.0,0.632,0.405,10,-8.314,0.0294,0.418,1.15e-05,0.0941,0.377,115.007,Jain
The Hardest Love,How Do I Say Goodbye,album,77.0,0.4,0.6409999999999999,8,-6.303,0.0674,0.214,0.0,0.0656,0.39299999999999996,81.55199999999999,Dean Lewis
The Heist,Can't Hold Us (feat. Ray Dalton),album,85.0,0.633,0.927,2,-4.468,0.0839,0.0267,0.0,0.0986,0.88,146.097,Macklemore
The Konka Mixtape : Sweet & Dust,"Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitars)",album,52.0,0.795,0.755,1,-8.849,0.0551,0.00987,0.006509999999999999,0.0272,0.53,112.99799999999999,Kabza De Small
The Konka Mixtape : Sweet & Dust,"Ufunani (feat. Aymos, Kelvin Momo & Jay Sax)",album,44.0,0.825,0.773,1,-10.344000000000001,0.0468,0.0014,0.413,0.105,0.55,112.99799999999999,Kabza De Small
The Last Don,Dile,album,85.0,0.8170000000000001,0.7140000000000001,4,-7.501,0.141,0.184,0.000132,0.042,0.7140000000000001,94.001,Don Omar
The Last Ride,The Last Ride,single,77.0,0.792,0.647,10,-5.447,0.33399999999999996,0.0299,0.0,0.11900000000000001,0.638,89.029,Sidhu Moose Wala
The Lockdown Sessions,Cold Heart - PNAU Remix,album,83.0,0.795,0.8,1,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.03200000000001,Elton John
The Lost Soul Down,The Lost Soul Down,single,78.0,0.715,0.741,8,-7.478,0.0356,0.0117,0.899,0.18899999999999997,0.7609999999999999,112.0,NBSPLV
The Love & Sex Tape,Mojando Asientos (feat. Feid),album,73.0,0.773,0.767,7,-4.019,0.0819,0.0352,0.0,0.299,0.49,94.99,Maluma
The Olympic Spirit,Gammel Jegermarsj,album,44.0,0.561,0.85,3,-5.5520000000000005,0.0362,0.555,0.91,0.29600000000000004,0.904,114.785,HM Kongens Gardes Musikkorps
The Planet,The Planet,single,88.0,0.665,0.848,0,-3.6189999999999998,0.0708,0.000482,0.0,0.2,0.687,119.986,BTS
The Reason Why,The Reason Why,single,38.0,0.643,0.8290000000000001,7,-8.305,0.0753,0.028999999999999998,0.0032600000000000003,0.0946,0.47200000000000003,179.838,Baba Harare
The Second Wave,Dior,single,66.0,0.75,0.539,7,-6.704,0.215,0.16399999999999998,0.0226,0.0633,0.809,196.054,Ruger
The Second Wave Deluxe,Girlfriend,single,70.0,0.7879999999999999,0.9129999999999999,5,-4.495,0.0671,0.243,0.0689,0.272,0.672,99.994,Ruger
The Time Of Our Lives (International Version),Party In The U.S.A.,album,83.0,0.652,0.698,10,-4.667,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,Miley Cyrus
Therapie,Therapie,single,71.0,0.636,0.603,10,-6.586,0.105,0.0498,0.0,0.0685,0.40399999999999997,179.923,Zoë Tauran
ThichThich,ThichThich,single,63.0,0.898,0.467,0,-7.2379999999999995,0.0816,0.563,0.0,0.0994,0.619,124.072,Phuong Ly
This City Won’t Be Lonely Anymore,ข้างกัน (City),album,69.0,0.469,0.727,2,-7.484,0.0263,0.24600000000000002,0.000918,0.27,0.341,176.011,Three Man Down
This Is The Life (eDeluxe),This Is The Life,album,81.0,0.628,0.882,1,-5.024,0.0323,0.259,0.0,0.065,0.853,95.083,Amy Macdonald
This One's for You,When It Rains It Pours,album,83.0,0.551,0.8009999999999999,6,-5.069,0.0303,0.013000000000000001,6.03e-06,0.265,0.625,128.02700000000002,Luke Combs
This is MC,世一,album,60.0,0.55,0.557,2,-7.0329999999999995,0.0382,0.748,0.0,0.111,0.369,141.791,MC 張天賦
This is MC,小心地滑,album,51.0,0.653,0.8109999999999999,2,-5.68,0.0363,0.262,0.0,0.1,0.40399999999999997,115.515,MC 張天賦
This is MC,老派約會之必要,album,60.0,0.679,0.563,10,-7.0089999999999995,0.0334,0.503,0.0,0.102,0.631,107.014,MC 張天賦
This is MC (Deluxe),世一 (不可一世) [feat. Kiri T],album,52.0,0.40700000000000003,0.551,2,-6.6129999999999995,0.0476,0.767,0.0,0.11,0.278,142.019,MC 張天賦
Those Eyes,Those Eyes,single,90.0,0.593,0.35200000000000004,4,-8.296,0.0284,0.695,2.22e-05,0.3,0.226,119.988,New West
Thích Em Hơi Nhiều,Thích Em Hơi Nhiều,single,63.0,0.92,0.41,11,-9.497,0.455,0.37200000000000005,0.000595,0.126,0.861,143.034,Wren Evans
Thằng Điên,Thằng Điên,single,63.0,0.626,0.503,5,-8.753,0.0389,0.36200000000000004,1.42e-06,0.0762,0.574,140.014,JustaTee
Tik Tak,Tik Tak,single,68.0,0.7090000000000001,0.8340000000000001,6,-5.699,0.0581,0.198,0.0,0.185,0.516,95.016,Trannos
Til Dovre Faller,Til Dovre Faller,single,57.0,0.8390000000000001,0.639,0,-6.0360000000000005,0.0593,0.0243,0.0,0.0992,0.375,117.95200000000001,Johanne Holmedahl
Time,After Dark,album,74.0,0.578,0.6,8,-10.491,0.0322,0.0677,0.41700000000000004,0.0778,0.0392,140.02100000000002,Mr.Kitty
Timeless,FEEL,album,74.0,0.8370000000000001,0.831,2,-6.21,0.08,0.0923,0.17600000000000002,0.0819,0.529,111.978,Davido
Timeless,FOR THE ROAD,album,66.0,0.831,0.574,0,-5.329,0.11900000000000001,0.0644,0.00137,0.175,0.579,133.112,Davido
Timeless,KANTE (feat. Fave),album,73.0,0.7240000000000001,0.809,6,-5.022,0.0929,0.182,0.0,0.0765,0.606,99.005,Davido
Timeless 3,Good Turned Bad,album,1.0,0.63,0.5720000000000001,1,-8.672,0.127,0.141,6.46e-06,0.109,0.384,92.99,Dnash Tha Rapper
Tindastóll,Tindastóll,single,33.0,0.725,0.858,7,-9.039,0.382,0.157,0.0,0.0906,0.625,74.964,Úlfur Úlfur
Tn,Tn,single,62.0,0.875,0.579,11,-6.962000000000001,0.43,0.0123,0.0,0.11800000000000001,0.963,155.164,Trannos
To Be (Ao Vivo Em Brasília EP1),Traumatizei - Ao Vivo Em Brasília,single,87.0,0.483,0.91,11,-3.4739999999999998,0.0845,0.13,0.0,0.395,0.5760000000000001,166.05700000000002,Henrique & Juliano
To Be (Ao Vivo Em Brasília EP3),Te Esqueci Sem Querer - Ao Vivo Em Brasília,single,79.0,0.635,0.789,6,-5.037,0.0365,0.19399999999999998,0.0,0.966,0.6659999999999999,106.12,Henrique & Juliano
To Rafti,To Rafti,single,4.0,0.67,0.6940000000000001,2,-7.979,0.0644,0.32899999999999996,0.0,0.271,0.484,169.987,Omid Parsa
Toda Guapa,Toda Guapa,single,73.0,0.8740000000000001,0.5329999999999999,5,-7.244,0.055999999999999994,0.00924,2.27e-05,0.0881,0.815,100.014,Lucky Brown
Todo Contigo,Todo Contigo,single,79.0,0.5870000000000001,0.732,8,-5.287999999999999,0.0378,0.000739,0.0,0.0846,0.6559999999999999,119.93799999999999,Álvaro De Luna
Todo Historias,Cosas De La Vida,album,68.0,0.622,0.626,6,-8.822000000000001,0.0275,0.0543,0.000154,0.226,0.49,88.029,Eros Ramazzotti
Toomyh,حرام عليك - مسرع,album,44.0,0.611,0.89,9,-3.818,0.19699999999999998,0.368,0.0,0.171,0.732,116.514,Toomyh
Topshit,Topshit,single,56.0,0.902,0.504,1,-7.136,0.174,0.0955,1.5e-06,0.0952,0.48700000000000004,91.01299999999999,KKevin
Touch,Touch,single,43.0,0.8540000000000001,0.499,2,-9.66,0.0771,0.395,5.8899999999999995e-05,0.0774,0.7809999999999999,94.03200000000001,Kevcody
Toute La Night,Toute La Night,single,70.0,0.6890000000000001,0.48700000000000004,9,-5.8389999999999995,0.163,0.445,0.00126,0.12300000000000001,0.326,178.033,Jonna Fraser
Toxic,Toxic,single,61.0,0.809,0.515,10,-10.226,0.379,0.377,2.68e-05,0.11199999999999999,0.6759999999999999,95.006,Sickan
Trainingspak,Trainingspak,single,67.0,0.7070000000000001,0.5660000000000001,1,-10.572000000000001,0.191,0.5710000000000001,0.0022,0.114,0.6890000000000001,139.763,Chardy
Traplife,Billy's,album,56.0,0.885,0.523,1,-10.071,0.45899999999999996,0.434,2.81e-06,0.111,0.225,82.523,FLY LO
Traplife,CC Set,album,60.0,0.894,0.56,4,-8.66,0.23,0.301,0.0,0.281,0.28600000000000003,102.02600000000001,FLY LO
Traplife,Crystal,album,49.0,0.706,0.716,0,-5.263,0.13,0.221,0.0,0.157,0.0798,100.025,FLY LO
Traplife,De Sou Kanw Plaka,album,57.0,0.835,0.706,1,-7.065,0.486,0.0438,0.0,0.11199999999999999,0.21600000000000003,170.168,FLY LO
Traplife,Diego,album,55.0,0.8590000000000001,0.767,0,-4.931,0.15,0.0479,9.14e-06,0.152,0.525,137.013,FLY LO
Traplife,El Paso,album,60.0,0.912,0.73,1,-6.869,0.134,0.262,0.0051600000000000005,0.0683,0.43200000000000005,108.006,FLY LO
Traplife,G Walk,album,45.0,0.915,0.716,2,-5.5760000000000005,0.28,0.129,1.75e-06,0.0383,0.474,102.01100000000001,FLY LO
Traplife,Kokkina Mple,album,70.0,0.843,0.551,5,-8.682,0.203,0.396,0.0,0.111,0.479,102.949,FLY LO
Traplife,Larry Hoover,album,56.0,0.821,0.747,11,-7.604,0.37,0.182,0.00011100000000000001,0.40299999999999997,0.585,156.114,FLY LO
Traplife,Machete,album,65.0,0.9009999999999999,0.865,9,-5.361000000000001,0.297,0.0561,0.0,0.13699999999999998,0.8270000000000001,157.024,FLY LO
Traplife,My View,album,56.0,0.863,0.43200000000000005,6,-11.727,0.40399999999999997,0.484,0.000675,0.11,0.188,99.979,FLY LO
Traplife,Paranomia,album,61.0,0.862,0.64,10,-6.651,0.28,0.456,0.0,0.0985,0.244,102.95200000000001,FLY LO
Traplife,Zoro,album,65.0,0.852,0.622,1,-7.853,0.0541,0.395,0.0,0.0934,0.461,100.03399999999999,FLY LO
Traplife,Zoume Epikindyna,album,56.0,0.7070000000000001,0.638,11,-8.376,0.258,0.386,0.0731,0.14300000000000002,0.23,143.965,FLY LO
Triste Verano,Triste Verano,single,82.0,0.603,0.6829999999999999,1,-5.2620000000000005,0.154,0.212,0.0,0.11900000000000001,0.584,171.873,Eladio Carrion
"Trotinete (From ""Romina VTM"" The Movie)","Trotinete - From ""Romina VTM"" The Movie",single,61.0,0.867,0.9329999999999999,7,-4.064,0.0731,0.344,3.8299999999999996e-05,0.094,0.9,170.071,Tzanca Uraganu
Trovando El Son,Me Hace Daño Verte,album,75.0,0.721,0.929,9,-2.366,0.0646,0.568,0.0,0.12,0.935,89.902,Fresto Music
Trust,Trust,single,75.0,0.8809999999999999,0.442,11,-9.245,0.237,0.299,0.0,0.125,0.6940000000000001,115.027,Kevin
Trónfosztó,Trónfosztó,single,55.0,0.728,0.8140000000000001,5,-7.391,0.315,0.107,0.0,0.0853,0.83,200.12400000000002,VZS
Tu Chacal,Tu Chacal,single,52.0,0.66,0.679,8,-6.01,0.363,0.336,1.98e-05,0.0684,0.838,120.662,SMILE BEATS
Tu Loco,Tu Loco,single,54.0,0.5720000000000001,0.65,0,-6.263999999999999,0.268,0.5710000000000001,0.0,0.0983,0.534,100.399,Mole
Tu Turrito,Tu Turrito,single,76.0,0.838,0.545,9,-6.1,0.0604,0.0966,0.0,0.0927,0.428,90.023,Rei
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",single,77.0,0.42700000000000005,0.396,11,-7.556,0.0366,0.736,0.0,0.11,0.306,70.368,Arijit Singh
"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]","Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",single,71.0,0.501,0.168,4,-9.675,0.0313,0.9440000000000001,0.0,0.11800000000000001,0.131,79.968,Jubin Nautiyal
Tur kaut kam ir jābūt,Bronza,album,26.0,0.735,0.826,0,-4.635,0.126,0.0249,0.0,0.305,0.5589999999999999,132.03799999999998,Prāta Vētra
Turkey Nla,Turkey Nla (Remix),single,39.0,0.841,0.6679999999999999,2,-9.503,0.0497,0.431,3.19e-06,0.0396,0.8490000000000001,112.01700000000001,King Perryy
Turné,Turné,single,71.0,0.547,0.57,3,-7.672999999999999,0.0528,0.42200000000000004,9.070000000000001e-05,0.319,0.34700000000000003,139.72799999999998,Brødrene Bausa
Tut mir nicht leid,Tut mir nicht leid,single,59.0,0.728,0.8320000000000001,4,-6.111000000000001,0.121,0.16699999999999998,0.0009519999999999999,0.27699999999999997,0.7509999999999999,162.041,Bausa
Two Hearts Never Break The Same,Dil Nu,single,77.0,0.8109999999999999,0.655,1,-7.117999999999999,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,AP Dhillon
Tylko Ty,Tylko Ty,single,56.0,0.8270000000000001,0.568,6,-9.954,0.0693,0.551,7.36e-05,0.11,0.31,123.10799999999999,Kacper Blonsky
TÄYDELLINEN AJOITUS,Pariisin kevät,album,71.0,0.8190000000000001,0.733,8,-4.164,0.0351,0.0809,2.6e-06,0.166,0.5870000000000001,115.97200000000001,SHRTY
TÖLUR TALA,TÖLUR TALA,single,30.0,0.838,0.5770000000000001,1,-7.519,0.309,0.263,0.0,0.29600000000000004,0.5429999999999999,124.11399999999999,VÆB
Tá OK,Tá OK,single,75.0,0.863,0.96,11,-1.4580000000000002,0.0492,0.49700000000000005,0.00526,0.0853,0.586,130.118,DENNIS
Tárin falla hægt,Tárin falla hægt,single,43.0,0.7340000000000001,0.397,0,-9.059,0.0436,0.503,0.0,0.106,0.366,107.06299999999999,Bubbi Morthens
Tällee näin,Tällee näin,single,61.0,0.853,0.657,1,-4.144,0.10099999999999999,0.0264,0.000192,0.109,0.53,100.01,Turisti
"Tónhylur Akademía, Vol. 1",BOTNA,album,0.0,0.564,0.425,5,-13.015999999999998,0.0472,0.00886,8.66e-06,0.109,0.10800000000000001,76.433,Tónhylur
"Tónhylur Akademía, Vol. 1",MYNDIR,album,0.0,0.7609999999999999,0.503,10,-10.609000000000002,0.0679,0.075,1.29e-05,0.0964,0.34,148.09799999999998,Tónhylur
Tú Y Tú,Tú Y Tú,single,66.0,0.441,0.703,0,-4.4319999999999995,0.0404,0.147,0.0,0.297,0.711,83.17200000000001,Los Ángeles Azules
Tập 12: The Masked Singer Vietnam,Anh Chưa Thương Em Đến Vậy Đâu,single,65.0,0.536,0.341,8,-8.988,0.0337,0.863,0.00134,0.152,0.34299999999999997,129.921,The Masked Singer
UNDE MĂ DUC,UNDE MĂ DUC,single,17.0,0.672,0.884,2,-3.8819999999999997,0.111,0.10099999999999999,2.12e-06,0.29,0.389,106.052,TZ
UNDERGRUNN,Italia,album,65.0,0.748,0.703,11,-6.349,0.0464,0.0336,5.36e-05,0.13699999999999998,0.634,110.01100000000001,UNDERGRUNN
UNFORGIVEN,ANTIFRAGILE,album,76.0,0.879,0.784,10,-3.944,0.081,0.0759,0.0,0.125,0.83,105.01899999999999,LE SSERAFIM
UNFORGIVEN,Blue Flame (2023 Ver.),album,60.0,0.7709999999999999,0.747,4,-3.407,0.0455,0.023,1.47e-06,0.0706,0.762,112.046,LE SSERAFIM
UNFORGIVEN,Burn the Bridge,album,59.0,0.532,0.76,2,-3.971,0.113,0.0418,1.02e-06,0.318,0.297,172.171,LE SSERAFIM
UNFORGIVEN,"Eve, Psyche & The Bluebeard’s wife",album,81.0,0.6629999999999999,0.872,11,-5.056,0.2,0.0153,0.0,0.0519,0.626,142.951,LE SSERAFIM
UNFORGIVEN,FEARLESS (2023 Ver.),album,69.0,0.856,0.615,7,-7.226,0.133,0.0602,0.0018,0.11800000000000001,0.48,103.948,LE SSERAFIM
UNFORGIVEN,"FEARNOT (Between you, me and the lamppost)",album,65.0,0.563,0.6940000000000001,5,-5.221,0.0284,0.11,0.0,0.157,0.196,105.976,LE SSERAFIM
UNFORGIVEN,Fire in the belly,album,60.0,0.716,0.779,9,-3.735,0.0589,0.0106,0.0,0.0266,0.442,119.932,LE SSERAFIM
UNFORGIVEN,Flash Forward,album,60.0,0.773,0.879,8,-3.623,0.0391,0.162,0.0,0.0897,0.8390000000000001,114.949,LE SSERAFIM
UNFORGIVEN,No-Return (Into the unknown),album,71.0,0.753,0.7170000000000001,7,-4.672,0.0593,0.0267,0.0,0.271,0.948,157.976,LE SSERAFIM
UNFORGIVEN,UNFORGIVEN (feat. Nile Rodgers),album,88.0,0.795,0.875,4,-4.079,0.0525,0.111,8.94e-05,0.107,0.375,104.008,LE SSERAFIM
UNICEF,UNICEF,single,39.0,0.644,0.56,1,-10.16,0.374,0.0336,0.0,0.314,0.474,157.945,Furelise
Uhaw,Uhaw,single,74.0,0.695,0.337,2,-9.196,0.0419,0.846,0.000165,0.0643,0.184,122.0,Dilaw
Uhaw (Tayong Lahat),Uhaw (Tayong Lahat),single,84.0,0.635,0.7240000000000001,5,-6.662000000000001,0.0716,0.28,3.83e-06,0.105,0.316,135.92700000000002,Dilaw
Ukhamba,Intro (Inkabi Zezwe),album,47.0,0.6940000000000001,0.7290000000000001,5,-6.789,0.13,0.10800000000000001,0.0,0.626,0.948,127.475,Inkabi Zezwe
Ukhamba,Khaya Lami,album,58.0,0.6759999999999999,0.45899999999999996,4,-8.84,0.0365,0.396,0.0,0.0982,0.498,82.492,Inkabi Zezwe
Ukhamba,Omunye,album,13.0,0.494,0.539,4,-9.026,0.158,0.251,0.0,0.16,0.439,84.027,Inkabi Zezwe
Ukhamba,Sayona,album,45.0,0.648,0.5539999999999999,3,-7.202000000000001,0.0618,0.42,0.0,0.0896,0.29100000000000004,95.015,Inkabi Zezwe
Ukhamba,Siyabonga,album,14.0,0.685,0.669,1,-7.711,0.21,0.132,0.0,0.10400000000000001,0.7390000000000001,86.964,Inkabi Zezwe
Ukhamba,Slow Jam Sase Bergville,album,12.0,0.483,0.5529999999999999,0,-7.38,0.0403,0.373,0.0,0.102,0.599,149.309,Inkabi Zezwe
Ukhamba,Umbayimbayi,album,53.0,0.63,0.628,11,-7.019,0.0924,0.431,0.0,0.131,0.6709999999999999,77.014,Inkabi Zezwe
Ultima Chance,Ultima Chance,single,21.0,0.486,0.705,11,-6.394,0.19399999999999998,0.8240000000000001,1.11e-05,0.0814,0.397,96.23299999999999,Lazy Ed
Ultimate Love Songs - Arijit Singh,"Humdard (From ""Ek Villain"")",album,74.0,0.575,0.541,5,-6.45,0.0237,0.759,0.0,0.111,0.27,87.022,Arijit Singh
Ultimate Love Songs - Arijit Singh,"Tum Hi Ho (From ""Aashiqui 2"")",album,70.0,0.529,0.451,5,-6.25,0.025,0.7879999999999999,0.0,0.122,0.309,94.054,Arijit Singh
Ultra Violet,Moving,single,43.0,0.919,0.599,2,-9.661,0.221,0.0159,0.000134,0.102,0.225,105.978,Thats So Mariana
Umaasa,Umaasa,single,79.0,0.627,0.433,9,-9.868,0.0232,0.295,0.39299999999999996,0.332,0.353,96.016,Calein
Umbayimbayi,Umbayimbayi,single,63.0,0.63,0.628,11,-7.019,0.0924,0.431,0.0,0.131,0.6709999999999999,77.014,Inkabi Zezwe
Un Cigarrillo,Un Cigarrillo,single,81.0,0.7809999999999999,0.774,6,-4.477,0.187,0.133,0.0,0.47200000000000003,0.762,175.956,Chencho Corleone
Un Finde | CROSSOVER #2,Un Finde | CROSSOVER #2,single,89.0,0.499,0.519,11,-8.199,0.0595,0.109,0.0,0.276,0.848,192.14700000000002,Big One
Un Verano Sin Ti,Efecto,album,90.0,0.8009999999999999,0.475,7,-8.797,0.0516,0.141,1.73e-05,0.0639,0.23399999999999999,98.04700000000001,Bad Bunny
Un Verano Sin Ti,Me Porto Bonito,album,92.0,0.9109999999999999,0.7120000000000001,1,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,Bad Bunny
Un Verano Sin Ti,Moscow Mule,album,88.0,0.804,0.674,5,-5.452999999999999,0.0333,0.294,1.18e-06,0.115,0.292,99.96799999999999,Bad Bunny
Un Verano Sin Ti,Neverita,album,87.0,0.8759999999999999,0.498,10,-7.511,0.0478,0.0706,0.0,0.14300000000000002,0.428,122.016,Bad Bunny
Un Verano Sin Ti,Ojitos Lindos,album,91.0,0.647,0.6859999999999999,3,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,Bad Bunny
Un Verano Sin Ti,Tití Me Preguntó,album,90.0,0.65,0.715,5,-5.1979999999999995,0.253,0.0993,0.000291,0.126,0.187,106.67200000000001,Bad Bunny
Una Noche en Medellín,Una Noche en Medellín,single,86.0,0.87,0.5479999999999999,10,-5.252999999999999,0.077,0.0924,4.6e-05,0.0534,0.8320000000000001,96.01799999999999,Cris Mj
Una en un Millón,Una en un Millón,single,71.0,0.669,0.7070000000000001,2,-6.428999999999999,0.0576,0.0109,0.0,0.0922,0.48,99.98100000000001,Jere Klein
Under någon ny,Under någon ny,single,69.0,0.563,0.763,0,-6.559,0.11199999999999999,0.172,6.929999999999999e-05,0.0665,0.385,121.986,Miriam Bryant
Underrated,Underrated,single,58.0,0.748,0.747,10,-6.119,0.22899999999999998,0.0349,0.0183,0.298,0.423,133.961,Olexesh
Uniconfication,雪 Distance,album,68.0,0.5920000000000001,0.284,1,-9.398,0.0319,0.7390000000000001,1.1e-06,0.17300000000000001,0.6709999999999999,99.82700000000001,Capper
Unicorn,Unicorn,single,81.0,0.6809999999999999,0.868,6,-5.499,0.095,0.0216,0.00022999999999999998,0.32299999999999995,0.282,130.126,Noa Kirel
Unonzani,Unonzani,single,30.0,0.685,0.551,5,-7.346,0.37799999999999995,0.272,0.0,0.0929,0.743,95.661,Anita Jaxson
Until I Found You (Em Beihold Version),Until I Found You (with Em Beihold) - Em Beihold Version,single,93.0,0.551,0.55,10,-5.3389999999999995,0.0286,0.777,0.0,0.20199999999999999,0.342,101.19,Stephen Sanchez
Unutmak Öyle Kolay Mı Sandın,Unutmak Öyle Kolay Mı Sandın,single,79.0,0.7190000000000001,0.643,8,-7.001,0.111,0.606,0.0,0.0804,0.615,91.963,Semicenk
Urus,Urus,single,71.0,0.71,0.7120000000000001,11,-7.436,0.3,0.0297,0.0013800000000000002,0.0975,0.596,162.106,Favé
Usai,Usai,single,82.0,0.461,0.36,7,-8.99,0.0269,0.863,2.51e-05,0.0914,0.131,109.236,Tiara Andini
Used to love you,Used to love you,single,54.0,0.639,0.733,5,-4.763999999999999,0.0567,0.00436,0.0,0.11199999999999999,0.446,131.855,Emma Steinbakken
Uudestaan,Uudestaan,single,61.0,0.737,0.752,8,-6.942,0.22399999999999998,0.0284,1.13e-05,0.10099999999999999,0.564,136.089,Turisti
VAGABUNDO,VAGABUNDO,single,84.0,0.8170000000000001,0.851,11,-3.3089999999999997,0.0627,0.0351,0.0,0.23199999999999998,0.8859999999999999,127.01899999999999,Sebastian Yatra
VETRI NERI,VETRI NERI,single,74.0,0.754,0.767,6,-4.98,0.0594,0.0763,4.79e-05,0.11199999999999999,0.529,134.084,AVA
VIBIN,SPAIN,album,79.0,0.73,0.6729999999999999,6,-6.625,0.0685,0.324,0.0201,0.098,0.563,90.05799999999999,Jassa Dhillon
VICE VERSA,Desesperados,album,83.0,0.8690000000000001,0.6940000000000001,1,-3.35,0.0783,0.35600000000000004,0.00125,0.0878,0.511,90.02,Rauw Alejandro
VODKA FONDIP,VODKA FONDIP,single,71.0,0.758,0.693,8,-8.478,0.249,0.043,0.000755,0.5329999999999999,0.9329999999999999,144.969,DEHA INC.
VUR,VUR,single,78.0,0.613,0.5660000000000001,1,-13.714,0.153,0.355,2e-05,0.121,0.6970000000000001,143.011,BLOK3
Vacilão,Vacilão,single,84.0,0.879,0.8859999999999999,7,-3.287,0.0508,0.237,0.0,0.0615,0.966,125.973,Zé Felipe
Vai Vendo,Vai Vendo,single,72.0,0.846,0.743,6,-3.0439999999999996,0.0443,0.16,0.0,0.11699999999999999,0.9129999999999999,118.023,Anitta
Vakar Vakare,Vakar Vakare,single,44.0,0.858,0.672,8,-7.046,0.0397,0.19,0.000229,0.0745,0.917,120.053,Rokas Yan
Vanavond (Uit M'n Bol),Vanavond (Uit M'n Bol),single,66.0,0.799,0.705,0,-7.582000000000001,0.0698,0.0554,0.0,0.426,0.88,106.979,Kris Kross Amsterdam
Vastustamaton,Shamppanjadieetillä,album,62.0,0.865,0.53,8,-5.749,0.0972,0.212,0.0018,0.152,0.41,102.008,Gettomasa
Vastustamaton,Vastustamaton,album,63.0,0.613,0.737,2,-6.0520000000000005,0.14300000000000002,0.324,0.0,0.159,0.484,125.03,Gettomasa
Vauhti kiihtyy (feat. Matti ja Teppo),Vauhti kiihtyy (feat. Matti ja Teppo),single,55.0,0.623,0.9129999999999999,7,-4.388,0.0339,0.00373,0.0,0.0748,0.705,95.05,Portion Boys
Važiuoju Kur Širdis,Važiuoju Kur Širdis,single,48.0,0.722,0.615,2,-5.154,0.038,0.187,4.71e-06,0.369,0.785,125.00200000000001,GJan
Veda Saati,Veda Saati,single,76.0,0.857,0.654,1,-7.529,0.151,0.166,1.22e-05,0.135,0.758,93.99700000000001,Sefo
Ven Mami,Ven Mami,single,72.0,0.741,0.743,8,-5.087,0.0413,0.175,0.0,0.0977,0.775,87.865,BM
Venga Pa' Acá,Venga Pa' Acá,single,77.0,0.8390000000000001,0.754,7,-6.05,0.10800000000000001,0.0211,1.11e-06,0.0839,0.797,99.014,Pailita
Vengo De La Brea,Vengo De La Brea,single,71.0,0.619,0.636,1,-7.64,0.0526,0.52,0.0,0.6759999999999999,0.7929999999999999,104.743,Lucky Brown
Vereen piirretty viiva,Vereen piirretty viiva,single,16.0,0.391,0.9790000000000001,7,-7.151,0.0919,1.88e-05,0.0646,0.375,0.299,107.545,Stam1na
Verified Milestone,Wakatemba,album,32.0,0.8809999999999999,0.774,10,-7.0360000000000005,0.0965,0.156,0.00011100000000000001,0.23,0.72,99.98,ExQ
Verleden Tijd,Verleden Tijd,single,70.0,0.584,0.594,3,-7.105,0.149,0.40299999999999997,0.0,0.162,0.5529999999999999,120.053,FLEMMING
Veronica,Veronica,single,58.0,0.747,0.341,1,-10.957,0.105,0.9109999999999999,0.0025800000000000003,0.15,0.32,115.941,emma & matilda
Vi Lever,Vi Lever,album,39.0,0.43700000000000006,0.371,6,-12.300999999999998,0.0326,0.8190000000000001,3.77e-05,0.184,0.484,111.95,Wenche Myhre
Vibes,Vibes,single,23.0,0.71,0.6709999999999999,11,-8.016,0.145,0.44,0.00032,0.11699999999999999,0.775,96.964,Delaysa Nachia
Vicio,Vicio,single,54.0,0.727,0.638,3,-6.523,0.373,0.359,0.0,0.146,0.763,113.21700000000001,Nerry Money
Vida Cara,Sereia,album,73.0,0.6509999999999999,0.6609999999999999,9,-5.08,0.147,0.276,0.0,0.105,0.505,114.52799999999999,Orochi
